TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.010000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=0 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, H_time, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
1.609770e-02, 2.478542e-04, 3.499119e-06, 2.070312e-04, 0, 2.332746e-06, 3.353322e-05, 1.457966e-06, 0, 6.364611e-01, 8.711024e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.742436, 1.590048e-03, 0.000000, 0.000000 
1.638375e-02, 2.860530e-04, 4.373898e-06, 2.373569e-04, 0, 3.207525e-06, 3.936508e-05, 1.749559e-06, 0, 6.354363e-01, 8.693174e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.736134, 1.552581e-03, 0.000000, 0.000000 
1.657008e-02, 1.863281e-04, 3.499119e-06, 1.507537e-04, 0, 2.915932e-06, 2.799295e-05, 1.166373e-06, 0, 6.344428e-01, 8.675881e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.613385, 1.398396e-03, 0.393443, 0.000000 
1.676749e-02, 1.974086e-04, 3.499119e-06, 1.737896e-04, 0, 1.457966e-06, 1.807878e-05, 5.831864e-07, 0, 6.332737e-01, 8.656246e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.675279, 1.468213e-03, 0.000000, 0.000000 
1.693398e-02, 1.664997e-04, 2.915932e-06, 1.376320e-04, 0, 2.041153e-06, 2.303586e-05, 8.747797e-07, 0, 6.322634e-01, 8.637861e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.615047, 1.399175e-03, 0.000000, 0.000000 
1.714626e-02, 2.122799e-04, 2.624339e-06, 1.720400e-04, 0, 2.041153e-06, 3.440800e-05, 1.166373e-06, 0, 6.311079e-01, 8.618329e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.607607, 1.420125e-03, 0.000000, 0.000000 
1.737283e-02, 2.265679e-04, 2.624339e-06, 1.880776e-04, 0, 2.332746e-06, 3.236685e-05, 1.166373e-06, 0, 6.299364e-01, 8.599046e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.603398, 1.373368e-03, 0.000000, 0.000000 
1.758861e-02, 2.157790e-04, 3.207525e-06, 1.816626e-04, 0, 2.332746e-06, 2.711817e-05, 1.457966e-06, 0, 6.288090e-01, 8.580669e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.605600, 1.376735e-03, 0.000000, 0.000000 
1.779710e-02, 2.084892e-04, 2.915932e-06, 1.708736e-04, 0, 1.457966e-06, 3.178366e-05, 1.457966e-06, 0, 6.276859e-01, 8.562121e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.605358, 1.480507e-03, 0.000000, 0.000000 
1.796477e-02, 1.676661e-04, 2.915932e-06, 1.335497e-04, 0, 2.624339e-06, 2.740976e-05, 1.166373e-06, 0, 6.267475e-01, 8.548468e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.606369, 1.366843e-03, 0.000000, 0.000000 
