TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.001000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
6.451794e-03, 1.527949e-04, 2.041153e-06, 1.265515e-04, 0, 1.457967e-06, 2.186950e-05, 8.747799e-07, 7.253154e-01, 1.017711e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.717800, 1.509768e-03, 0.000000, 0.000000 
6.603130e-03, 1.513369e-04, 1.749560e-06, 1.250935e-04, 0, 1.457967e-06, 2.245268e-05, 5.831866e-07, 7.251580e-01, 1.017441e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.769005, 1.610450e-03, 0.000000, 0.000000 
6.753593e-03, 1.504621e-04, 1.749560e-06, 1.250935e-04, 0, 1.457967e-06, 2.157790e-05, 5.831866e-07, 7.250150e-01, 1.017181e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.713281, 1.508582e-03, 0.000000, 0.000000 
6.901430e-03, 1.478378e-04, 1.749560e-06, 1.227608e-04, 0, 1.457967e-06, 2.128631e-05, 5.831866e-07, 7.248931e-01, 1.016973e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.725592, 1.518937e-03, 0.000000, 0.000000 
7.066181e-03, 1.647502e-04, 2.915933e-06, 1.367573e-04, 0, 1.749560e-06, 2.274428e-05, 5.831866e-07, 7.247348e-01, 1.016696e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.716399, 1.504950e-03, 0.000000, 0.000000 
7.216060e-03, 1.498790e-04, 1.749560e-06, 1.236356e-04, 0, 1.749560e-06, 2.216109e-05, 5.831866e-07, 7.245792e-01, 1.016430e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.767135, 1.581873e-03, 0.284153, 0.000000 
7.374686e-03, 1.586268e-04, 2.332746e-06, 1.303422e-04, 0, 1.749560e-06, 2.332746e-05, 8.747799e-07, 7.244399e-01, 1.016188e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.717344, 1.535985e-03, 0.000000, 0.000000 
7.523982e-03, 1.492958e-04, 2.041153e-06, 1.230524e-04, 0, 1.457967e-06, 2.216109e-05, 5.831866e-07, 7.242803e-01, 1.015912e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.723666, 1.528357e-03, 0.000000, 0.000000 
7.662781e-03, 1.387984e-04, 1.749560e-06, 1.201364e-04, 0, 1.166373e-06, 1.545445e-05, 2.915933e-07, 7.241209e-01, 1.015636e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.718609, 1.489514e-03, 0.000000, 0.000000 
7.817908e-03, 1.551276e-04, 1.749560e-06, 1.285926e-04, 0, 1.749560e-06, 2.245268e-05, 5.831866e-07, 7.239653e-01, 1.015367e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.763865, 1.581526e-03, 0.000000, 0.000000 
7.969245e-03, 1.513369e-04, 1.749560e-06, 1.256767e-04, 0, 1.166373e-06, 2.186950e-05, 8.747799e-07, 7.238260e-01, 1.015121e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.722167, 1.507437e-03, 0.000000, 0.000000 
8.118832e-03, 1.495874e-04, 1.749560e-06, 1.242187e-04, 0, 1.457967e-06, 2.128631e-05, 8.747799e-07, 7.236707e-01, 1.014849e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.696849, 1.577151e-03, 0.000000, 0.000000 
